AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
353004946,4757,Op het Toneel;Arnhem,12/19/2023 7:00,12/19/2023 8:10,20,11,1,0,0,11,4,0,JUMBO\wesselthoonen,12/20/2023 8:06,12501,12/19/2023,VEGRDCVERS,0,0,0
353004947,4884,Markt;Oirsbeek,12/19/2023 8:00,12/19/2023 8:08,20,14,1,0,0,0,2,0,JUMBO\wesselthoonen,12/19/2023 13:02,12201,12/19/2023,VEGRDCVERS,0,0,0
353004951,7126,Kerkstraat;Horst,12/19/2023 7:30,12/19/2023 7:10,15,18,0,0,0,10,2,0,JUMBO\wesselthoonen,12/19/2023 11:11,12098,12/19/2023,VEGRDCVERS,0,0,0
353004953,8019,Stationsplein;Eindhoven,12/19/2023 8:11,12/19/2023 8:14,5,2,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 11:18,12001,12/19/2023,VEGRDCVERS,0,0,0
353004954,4698,Oosterhof;Boxtel,12/19/2023 6:00,12/19/2023 6:05,36,19,0,0,0,11,5,0,JUMBO\wesselthoonen,12/19/2023 11:16,12117,12/19/2023,VEGRDCVERS,0,0,0
353004956,7066,Coevering;Geldrop,12/19/2023 7:42,12/19/2023 7:45,35,15,1,0,0,1,5,0,JUMBO\wesselthoonen,12/19/2023 11:19,12113,12/19/2023,VEGRDCVERS,0,0,0
353004957,6233,Kasteel Hornstraat;Roermond,12/19/2023 7:00,12/19/2023 7:30,30,0,1,0,0,12,3,0,JUMBO\wesselthoonen,12/19/2023 11:14,12217,12/19/2023,VEGRDCVERS,0,0,0
353004958,3455,Europaplein;Elst,12/19/2023 7:15,12/19/2023 7:15,25,11,0,0,0,11,6,0,JUMBO\wesselthoonen,12/19/2023 11:12,12030,12/19/2023,VEGRDCVERS,0,0,0
353004959,4725,Verlengde Noordkade;Veghelkeuken,12/19/2023 7:26,12/19/2023 7:30,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 11:10,12189,12/19/2023,VEGRDCVERS,0,0,0
353004960,5137,Stationsstraat;Veghel,12/19/2023 7:45,12/19/2023 7:43,26,28,1,0,0,10,9,0,JUMBO\wesselthoonen,12/19/2023 11:20,12189,12/19/2023,VEGRDCVERS,0,0,0
353004964,3475,van Heijdenstraat;Lichtenvoorde,12/19/2023 7:30,12/19/2023 7:35,30,26,1,0,0,12,4,0,JUMBO\wesselthoonen,12/19/2023 13:02,12034,12/19/2023,VEGRDCVERS,0,0,0
353004965,7092,Vossenerlaan;Blerick,12/19/2023 8:15,12/19/2023 8:15,30,11,2,0,0,0,7,0,JUMBO\wesselthoonen,12/19/2023 11:14,12061,12/19/2023,VEGRDCVERS,0,0,0
353004966,3171,Verbrughweg;Lienden,12/19/2023 6:45,12/19/2023 6:53,35,24,1,0,0,21,6,0,JUMBO\wesselthoonen,12/19/2023 11:11,12052,12/19/2023,VEGRDCVERS,0,0,0
353004967,4893,Kuilenstraat;Meerssen,12/19/2023 8:00,12/19/2023 8:35,10,6,0,0,0,0,2,0,JUMBO\wesselthoonen,12/20/2023 8:08,12183,12/19/2023,VEGRDCVERS,0,0,38
353004968,3113,Portbeemden; Eygelshoven,12/19/2023 7:34,12/19/2023 7:35,21,10,0,0,0,10,3,0,JUMBO\wesselthoonen,12/19/2023 12:57,12154,12/19/2023,VEGRDCVERS,0,0,0
353004975,6427,Wolfskooi;Oss,12/19/2023 6:30,12/19/2023 6:30,30,10,1,0,0,1,5,0,JUMBO\wesselthoonen,12/19/2023 11:16,12008,12/19/2023,VEGRDCVERS,0,0,0
353004976,5749,Heuvelplein;Beek en Donk,12/19/2023 8:04,12/19/2023 9:45,26,14,1,0,0,0,4,0,JUMBO\wesselthoonen,12/19/2023 12:57,12003,12/19/2023,VEGRDCVERS,0,0,0
353004977,6400,Loenenseweg;Eerbeek,12/19/2023 6:30,12/19/2023 6:15,21,22,7,0,0,9,9,0,JUMBO\wesselthoonen,12/19/2023 11:17,12163,12/19/2023,VEGRDCVERS,0,0,0
353004978,6487,Adm de Ruyterstraat;Aalten,12/19/2023 7:00,12/19/2023 6:55,41,28,0,0,0,18,6,0,JUMBO\wesselthoonen,12/20/2023 8:07,12024,12/19/2023,VEGRDCVERS,0,0,0
353004979,6537,Speelheuvelstraat;Someren,12/19/2023 6:00,12/19/2023 6:00,70,23,1,0,0,0,4,0,JUMBO\wesselthoonen,12/19/2023 11:16,12133,12/19/2023,VEGRDCVERS,0,0,0
353004980,3188,Wieënpassage;Venlo,12/19/2023 7:00,12/19/2023 6:57,40,15,1,0,0,0,6,0,JUMBO\wesselthoonen,12/19/2023 11:11,12187,12/19/2023,VEGRDCVERS,0,0,0
353005013,6485,Burg. Verkuijlstraat;Boxmeer,12/19/2023 6:30,12/19/2023 6:40,15,18,0,0,0,10,5,0,JUMBO\wesselthoonen,12/19/2023 11:18,12078,12/19/2023,VEGRDCVERS,0,0,0
353005014,4860,Past.Poellplein;Gemert,12/19/2023 6:20,12/19/2023 6:15,15,19,1,0,0,0,6,0,JUMBO\wesselthoonen,12/19/2023 11:16,12075,12/19/2023,VEGRDCVERS,0,0,0
353005015,1005,Steenweg;Lanaken,12/19/2023 7:15,12/19/2023 7:50,25,12,1,0,0,10,0,0,JUMBO\wesselthoonen,12/19/2023 12:52,12145,12/19/2023,VEGRDCVERS,0,0,0
353005016,6531,Dorpsstraat;Lieshout,12/19/2023 7:30,12/19/2023 8:15,35,12,0,0,0,6,5,0,JUMBO\wesselthoonen,12/19/2023 11:12,12022,12/19/2023,VEGRDCVERS,0,0,0
353005040,3147,Middelgraaf;Ulft,12/19/2023 7:00,12/19/2023 7:20,31,22,0,0,0,20,7,0,JUMBO\wesselthoonen,12/19/2023 12:58,12503,12/19/2023,VEGRDCVERS,0,0,0
353005041,4942,Fenikshof; Nijmegen,12/19/2023 7:15,12/19/2023 7:45,0,27,1,0,0,22,8,0,JUMBO\wesselthoonen,12/19/2023 11:13,12178,12/19/2023,VEGRDCVERS,0,0,0
353005042,6533,Malbergsingel;Maastricht,12/19/2023 7:30,12/19/2023 7:30,15,13,0,0,0,10,7,0,JUMBO\wesselthoonen,12/20/2023 8:06,12069,12/19/2023,VEGRDCVERS,0,0,0
353005048,4942,Fenikshof; Nijmegen,12/19/2023 8:15,12/19/2023 8:47,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 13:04,12050,12/19/2023,VEGRDCVERS,0,0,0
353005049,3462,Dorpsstraat;Heel,12/19/2023 8:00,12/19/2023 8:20,26,20,1,0,0,10,6,0,JUMBO\wesselthoonen,12/19/2023 13:02,12192,12/19/2023,VEGRDCVERS,0,0,0
353005050,3814,Aloysiusplein;Geffen,12/19/2023 7:00,12/19/2023 7:35,0,11,0,0,0,0,1,0,JUMBO\wesselthoonen,12/20/2023 8:07,12050,12/19/2023,VEGRDCVERS,0,0,0
353005051,7008,Boschdijk;Eindhoven,12/19/2023 7:15,12/19/2023 7:30,36,16,1,0,0,11,9,0,JUMBO\wesselthoonen,12/19/2023 11:11,12120,12/19/2023,VEGRDCVERS,0,0,1
353005052,6480,Ekershof; Dreumel,12/19/2023 8:14,12/19/2023 8:36,20,11,1,0,0,8,2,0,JUMBO\wesselthoonen,12/19/2023 11:14,12504,12/19/2023,VEGRDCVERS,0,0,0
353005053,3821,Thorbeckeplein;Beuningen,12/19/2023 7:15,12/19/2023 7:35,22,17,0,0,0,11,6,0,JUMBO\wesselthoonen,12/19/2023 11:14,12038,12/19/2023,VEGRDCVERS,0,0,0
353005699,8833,Efc Den Bosch:Balkweg,12/19/2023 7:35,12/19/2023 7:40,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 11:00,12190,12/19/2023,VEGRDCDKW6,0,0,240
353005700,8833,Efc Den Bosch:Balkweg,12/19/2023 11:26,12/19/2023 11:30,0,25,0,0,0,0,20,0,JUMBO\wesselthoonen,12/20/2023 7:03,12175,12/19/2023,VEGRDCDKW6,0,0,0
353005703,8833,Efc Den Bosch:Balkweg,12/19/2023 5:30,12/19/2023 5:06,0,20,0,0,0,0,25,0,JUMBO\wesselthoonen,12/19/2023 10:59,12064,12/19/2023,VEGRDCDKW4,0,0,0
353005705,8890,Balkweg; Efc Kantine,12/19/2023 5:21,12/19/2023 5:06,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 10:59,12064,12/19/2023,VEGRDCDKW4,0,0,0
353006000,3487,Kerkstraat;Panningen,12/19/2023 6:15,12/19/2023 6:15,1,25,11,0,0,20,9,0,JUMBO\wesselthoonen,12/19/2023 11:16,12111,12/19/2023,VEGRDCVERS,0,0,0
353006062,3685,Elsenhof;Bergeijk,12/19/2023 7:15,12/19/2023 7:05,10,8,10,0,0,10,7,0,JUMBO\wesselthoonen,12/19/2023 11:18,12150,12/19/2023,VEGRDCVERS,0,0,0
353006063,6471,Bergstraat;Zelhem,12/19/2023 7:15,12/19/2023 7:25,45,21,1,0,0,11,4,0,JUMBO\wesselthoonen,12/19/2023 12:58,12042,12/19/2023,VEGRDCVERS,0,0,0
353006064,4935,Kennedylaan;Doetinchem,12/19/2023 7:15,12/19/2023 7:25,20,10,0,0,0,1,3,0,JUMBO\wesselthoonen,12/19/2023 13:01,12040,12/19/2023,VEGRDCVERS,0,0,0
353006098,7132,Middelkamspeweg;Gameren,12/19/2023 7:15,12/19/2023 7:45,30,17,0,0,0,10,7,0,JUMBO\wesselthoonen,12/19/2023 11:19,12058,12/19/2023,VEGRDCVERS,0,0,0
353006167,6526,Lavendel:Cuijk,12/19/2023 7:30,12/19/2023 7:15,51,18,1,0,0,11,7,0,JUMBO\wesselthoonen,12/19/2023 11:19,12100,12/19/2023,VEGRDCVERS,0,0,0
353006330,6231,Maastrichterlaan;Beek,12/19/2023 10:02,12/19/2023 10:02,50,7,1,0,0,11,0,0,JUMBO\wesselthoonen,12/20/2023 7:53,12216,12/19/2023,VEGRDCVERS,0,0,0
353006331,5127,Hertog Hendrikstraat;St. Oedenrode,12/19/2023 8:29,12/19/2023 8:55,66,17,0,0,0,20,2,0,JUMBO\wesselthoonen,12/20/2023 8:06,12198,12/19/2023,VEGRDCVERS,0,0,0
353006450,4828,Europalaan;Winterswijk,12/19/2023 9:50,12/19/2023 9:00,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/20/2023 7:08,12007,12/19/2023,VEGRDCDKW4,0,0,0
353006764,3179,de Loop;Oirschot,12/19/2023 7:00,12/19/2023 7:00,25,21,1,0,0,0,4,0,JUMBO\wesselthoonen,12/19/2023 11:17,12147,12/19/2023,VEGRDCVERS,0,0,0
353006818,3451,Willibrorduslaan;Eersel,12/19/2023 8:38,12/19/2023 9:20,30,18,7,0,0,10,7,0,JUMBO\wesselthoonen,12/19/2023 12:58,12158,12/19/2023,VEGRDCVERS,0,0,0
353006959,3600,Kapelweg;Born,12/19/2023 7:15,12/19/2023 7:17,25,12,1,0,0,8,5,0,JUMBO\wesselthoonen,12/19/2023 11:14,12087,12/19/2023,VEGRDCVERS,0,0,0
353006963,4846,Rijksweg;Cadier en Keer,12/19/2023 7:00,12/19/2023 7:15,0,10,1,0,0,9,2,0,JUMBO\wesselthoonen,12/19/2023 13:05,12601,12/19/2023,VEGRDCVERS,0,0,0
353006964,4670,Stadsplein;S-Heerenberg,12/19/2023 7:00,12/19/2023 7:20,31,13,0,0,0,10,3,0,JUMBO\wesselthoonen,12/19/2023 13:04,12032,12/19/2023,VEGRDCVERS,0,0,0
353006979,1009,Sinttruidersteenweg;Stlambrecht,12/19/2023 7:00,12/19/2023 7:05,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 12:52,12167,12/19/2023,VEGRDCVERS,0,0,0
353006993,3642,Korianderplein;Apeldoorn,12/19/2023 9:58,12/19/2023 11:25,41,15,0,0,0,10,8,0,JUMBO\wesselthoonen,12/20/2023 7:52,12085,12/19/2023,VEGRDCVERS,0,0,0
353007036,3656,Bloemenmarkt;Geleen,12/19/2023 6:00,12/19/2023 6:05,40,12,5,0,0,0,4,0,JUMBO\wesselthoonen,12/19/2023 11:13,12073,12/19/2023,VEGRDCVERS,0,0,0
353007037,1028,Sportlaan;Bree,12/19/2023 6:00,12/19/2023 6:00,40,9,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 10:56,12141,12/19/2023,VEGRDCVERS,0,0,0
353007038,6234,Sint Jansplein;Swalmen,12/19/2023 7:00,12/19/2023 7:50,30,13,1,0,0,11,3,0,JUMBO\wesselthoonen,12/19/2023 13:01,12218,12/19/2023,VEGRDCVERS,0,0,0
353007039,3480,Brusselsepoort;Maastricht,12/19/2023 7:15,12/19/2023 7:15,55,17,1,0,0,10,10,0,JUMBO\wesselthoonen,12/19/2023 13:03,12071,12/19/2023,VEGRDCVERS,0,0,0
353007040,3763,Dempseystraat;Sittard,12/19/2023 7:00,12/19/2023 6:58,10,8,6,0,0,6,3,0,JUMBO\wesselthoonen,12/19/2023 13:03,12152,12/19/2023,VEGRDCVERS,0,0,0
353007042,3475,van Heijdenstraat;Lichtenvoorde,12/19/2023 9:00,12/19/2023 9:15,35,5,0,0,0,10,1,0,JUMBO\wesselthoonen,12/20/2023 7:03,12500,12/19/2023,VEGRDCDKW6,0,0,0
353007043,6487,Adm de Ruyterstraat;Aalten,12/19/2023 8:25,12/19/2023 8:35,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/20/2023 7:04,12500,12/19/2023,VEGRDCDKW6,0,0,0
353007044,3537,Helftheuvelpassage;Den Bosch,12/19/2023 6:30,12/19/2023 6:35,50,13,1,0,0,1,6,0,JUMBO\wesselthoonen,12/19/2023 11:15,12127,12/19/2023,VEGRDCVERS,0,0,0
353007045,5135,Leenderweg;Valkenswaard,12/19/2023 7:00,12/19/2023 7:20,20,16,1,0,0,10,6,0,JUMBO\wesselthoonen,12/19/2023 11:11,12130,12/19/2023,VEGRDCVERS,0,0,0
353007047,4611,Biarritzplein;Eindhoven,12/19/2023 8:00,12/19/2023 8:00,40,17,1,0,0,10,5,0,JUMBO\wesselthoonen,12/19/2023 11:12,12181,12/19/2023,VEGRDCVERS,0,0,0
353007087,3406,Markt;Hapert,12/19/2023 8:05,12/19/2023 7:55,21,15,1,0,0,10,4,0,JUMBO\wesselthoonen,12/20/2023 8:05,12020,12/19/2023,VEGRDCVERS,0,0,0
353007088,5136,Nieuwe Waalreseweg;Valkenswaard,12/19/2023 9:12,12/19/2023 10:03,3,9,1,0,0,1,2,0,JUMBO\wesselthoonen,12/20/2023 10:29,12125,12/19/2023,VEGRDCVERS,0,0,0
353007109,5135,Leenderweg;Valkenswaard,12/19/2023 8:50,12/19/2023 10:12,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 12:56,12602,12/19/2023,VEGRDCDKW4,0,0,0
353007110,3451,Willibrorduslaan;Eersel,12/19/2023 8:00,12/19/2023 9:22,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 12:56,12602,12/19/2023,VEGRDCDKW4,0,0,0
353007112,4897,Rooiseheide;Schijndel,12/19/2023 9:00,12/19/2023 9:00,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 10:59,12095,12/19/2023,VEGRDCDKW4,0,0,0
353007114,7132,Middelkamspeweg;Gameren,12/19/2023 10:54,12/19/2023 10:54,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 12:56,12065,12/19/2023,VEGRDCDKW4,0,0,0
353007115,3171,Verbrughweg;Lienden,12/19/2023 6:45,12/19/2023 9:57,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 12:56,12065,12/19/2023,VEGRDCDKW4,0,0,0
353007499,8833,Efc Den Bosch:Balkweg,12/19/2023 10:54,12/19/2023 10:45,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/20/2023 10:30,12166,12/19/2023,VEGRDCVERS,0,0,26
353007501,8833,Efc Den Bosch:Balkweg,12/19/2023 4:30,12/19/2023 4:30,180,0,0,0,0,80,0,0,JUMBO\wesselthoonen,12/19/2023 7:10,12006,12/19/2023,VEGRDCVERS,0,0,0
353007806,7066,Coevering;Geldrop,12/19/2023 7:00,12/19/2023 6:55,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/19/2023 12:55,12143,12/19/2023,VEGRDCDKW4,0,0,0
353007810,3657,Dr Schaepmanstraat;Stramproy,12/19/2023 11:50,12/19/2023 12:10,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/20/2023 7:04,12121,12/19/2023,VEGRDCDKW4,0,0,0
353008124,6375,Muldersplein;Belfeld,12/19/2023 12:57,12/19/2023 13:04,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/20/2023 7:47,12115,12/19/2023,VEGRDCVERS,0,0,0
353008125,7111,Zurichstraat;Sittard,12/19/2023 10:30,12/19/2023 10:33,40,17,2,0,0,9,6,0,JUMBO\wesselthoonen,12/20/2023 8:00,12083,12/19/2023,VEGRDCVERS,0,0,0
353008126,4680,Amsterdamseweg; Arnhem,12/19/2023 11:49,12/19/2023 12:18,45,9,2,0,0,11,4,0,JUMBO\wesselthoonen,12/20/2023 7:47,12016,12/19/2023,VEGRDCVERS,0,0,0
353008138,4929,Ruys de Beerenbrouckstraat;Zutphen,12/19/2023 12:20,12/19/2023 13:00,30,7,1,0,0,0,2,0,JUMBO\wesselthoonen,12/20/2023 7:32,12023,12/19/2023,VEGRDCVERS,0,0,0
353008139,4915,Schakelplein;Volkel,12/19/2023 11:05,12/19/2023 11:36,10,12,5,0,0,0,3,0,JUMBO\wesselthoonen,12/20/2023 7:59,12131,12/19/2023,VEGRDCVERS,0,0,0
353008140,7101,Straelseweg;Venlo,12/19/2023 12:01,12/19/2023 12:13,25,21,1,0,0,10,7,0,JUMBO\wesselthoonen,12/20/2023 7:50,12053,12/19/2023,VEGRDCVERS,0,0,0
353008141,3815,Kasteellaan;Hedel,12/19/2023 10:45,12/19/2023 10:35,15,9,0,0,0,10,2,0,JUMBO\wesselthoonen,12/20/2023 7:58,12134,12/19/2023,VEGRDCVERS,0,0,0
353008142,6331,Hoofdstraat;Landgraaf,12/19/2023 12:37,12/19/2023 12:40,20,8,2,0,0,11,3,0,JUMBO\wesselthoonen,12/20/2023 7:34,12112,12/19/2023,VEGRDCVERS,0,0,0
353008143,7113,Kerkstraat;Meijel,12/19/2023 13:08,12/19/2023 14:00,15,16,2,0,0,1,5,0,JUMBO\wesselthoonen,12/20/2023 7:25,12070,12/19/2023,VEGRDCVERS,0,0,0
353008144,1069,Luikersteenweg;Sinttruiden,12/19/2023 12:12,12/19/2023 12:20,25,5,0,0,0,0,0,0,JUMBO\wesselthoonen,12/20/2023 6:57,12196,12/19/2023,VEGRDCVERS,0,0,0
353008145,1010,Koolmijnlaan;Heusden-Zolder,12/19/2023 10:44,12/19/2023 10:50,25,3,1,0,0,1,0,0,JUMBO\wesselthoonen,12/20/2023 6:56,12196,12/19/2023,VEGRDCVERS,0,0,0
353008146,3535,Schubertplein;Apeldoorn,12/19/2023 13:00,12/19/2023 14:05,15,13,0,0,0,6,4,0,JUMBO\wesselthoonen,12/20/2023 7:33,12039,12/19/2023,VEGRDCVERS,0,0,0
353008147,4645,Ijsselstraat;Velp,12/19/2023 13:45,12/19/2023 13:33,16,10,1,0,0,1,2,0,JUMBO\wesselthoonen,12/20/2023 7:31,12151,12/19/2023,VEGRDCVERS,0,0,0
353008148,4938,S-Gravenswaardsedijk;Tolkamer,12/19/2023 12:25,12/19/2023 12:14,25,7,1,0,0,10,2,0,JUMBO\wesselthoonen,12/20/2023 7:32,12151,12/19/2023,VEGRDCVERS,0,0,0
353008149,7131,Markt;Mill,12/19/2023 12:11,12/19/2023 12:35,40,17,1,0,0,0,2,0,JUMBO\wesselthoonen,12/20/2023 7:51,12099,12/19/2023,VEGRDCVERS,0,0,1
353008150,3822,Fiep Westendorpplein;Zaltbommel,12/19/2023 12:42,12/19/2023 13:05,25,17,0,0,0,10,3,0,JUMBO\wesselthoonen,12/20/2023 7:25,12051,12/19/2023,VEGRDCVERS,0,0,0
353008151,3172,Kastelenplein;Eindhoven,12/19/2023 12:39,12/19/2023 12:50,25,11,1,0,0,0,5,0,JUMBO\wesselthoonen,12/20/2023 7:50,12072,12/19/2023,VEGRDCVERS,0,0,0
353008152,4661,Azalealaan;Helmond,12/19/2023 10:11,12/19/2023 10:10,20,11,2,0,0,0,6,0,JUMBO\wesselthoonen,12/19/2023 12:59,12118,12/19/2023,VEGRDCVERS,0,0,0
353008153,4930,Huiskensstraat;Helmond,12/19/2023 11:18,12/19/2023 11:30,30,14,0,0,0,2,3,0,JUMBO\wesselthoonen,12/20/2023 7:59,12004,12/19/2023,VEGRDCVERS,0,0,0
353008154,3783,Heelweg;Dinxperlo,12/19/2023 11:25,12/19/2023 12:32,20,15,1,0,0,1,4,0,JUMBO\wesselthoonen,12/20/2023 7:40,12044,12/19/2023,VEGRDCVERS,0,0,0
353008155,6170,Rijksweg;Mook,12/19/2023 12:00,12/19/2023 12:00,10,4,0,0,0,7,1,0,JUMBO\wesselthoonen,12/20/2023 8:05,12507,12/19/2023,VEGRDCVERS,0,0,0
353008156,5138,Burg. van Hoofflaan;Veldhoven,12/19/2023 11:55,12/19/2023 12:30,20,7,1,0,0,10,2,0,JUMBO\wesselthoonen,12/20/2023 7:52,12173,12/19/2023,VEGRDCVERS,0,0,0
353008157,3448,Pastoriestraat;Duiven,12/19/2023 11:20,12/19/2023 11:43,0,5,8,1,0,0,1,0,JUMBO\wesselthoonen,12/20/2023 7:49,12048,12/19/2023,VEGRDCVERS,0,0,0
353008158,6418,Eilandplein;Duiven,12/19/2023 12:00,12/19/2023 12:20,0,13,7,0,0,11,3,0,JUMBO\wesselthoonen,12/20/2023 7:49,12048,12/19/2023,VEGRDCVERS,0,0,0
353008159,5033,Zuiderpoort;Echt,12/19/2023 11:10,12/19/2023 12:00,20,11,1,0,0,1,4,0,JUMBO\wesselthoonen,12/20/2023 7:52,12194,12/19/2023,VEGRDCVERS,0,0,0
353008160,4881,Hoge Brake;Nuenen,12/19/2023 10:20,12/19/2023 9:40,21,10,1,0,0,0,2,0,JUMBO\wesselthoonen,12/19/2023 13:05,12076,12/19/2023,VEGRDCVERS,0,0,0
353008161,3572,'T Ven;Middelbeers,12/19/2023 12:25,12/19/2023 12:35,15,14,1,0,0,11,2,0,JUMBO\wesselthoonen,12/20/2023 7:46,12090,12/19/2023,VEGRDCVERS,0,0,0
353008162,5951,Kardinaal de Jongstraat;Oss,12/19/2023 12:41,12/19/2023 12:41,85,9,1,0,0,0,3,0,JUMBO\wesselthoonen,12/20/2023 7:47,12062,12/19/2023,VEGRDCVERS,0,0,0
353008163,6540,Leegstraat;Winssen,12/19/2023 12:00,12/19/2023 12:00,30,10,0,0,0,6,5,0,JUMBO\wesselthoonen,12/20/2023 8:04,12031,12/19/2023,VEGRDCVERS,0,0,0
353008164,4875,Franciscus Romanusweg;Maastricht,12/19/2023 11:00,12/19/2023 10:55,0,19,0,0,0,11,5,0,JUMBO\wesselthoonen,12/20/2023 7:59,12067,12/19/2023,VEGRDCVERS,0,0,0
353008165,3099,Leuvensbroek;Nijmegen,12/19/2023 12:19,12/19/2023 12:20,21,23,0,0,0,11,7,0,JUMBO\wesselthoonen,12/20/2023 7:50,12029,12/19/2023,VEGRDCVERS,0,0,0
353008166,4705,Raadhuisstraat;Vught,12/19/2023 10:58,12/19/2023 11:05,20,12,1,0,0,1,6,0,JUMBO\wesselthoonen,12/20/2023 7:24,12139,12/19/2023,VEGRDCVERS,0,0,0
353008167,3168,Auerschootseweg;Bakel,12/19/2023 10:25,12/19/2023 10:45,25,16,0,0,0,11,4,0,JUMBO\wesselthoonen,12/19/2023 13:00,12093,12/19/2023,VEGRDCVERS,0,0,0
353008168,4610,Marktpassage;Druten,12/19/2023 13:33,12/19/2023 13:46,20,6,0,0,0,0,1,0,JUMBO\wesselthoonen,12/20/2023 7:37,12054,12/19/2023,VEGRDCVERS,0,0,0
353008169,1089,Koning Leopoldlaan;Lommel,12/19/2023 11:44,12/19/2023 11:15,60,11,1,0,0,2,0,0,JUMBO\wesselthoonen,12/20/2023 6:57,12079,12/19/2023,VEGRDCVERS,0,0,0
353008170,6350,Rudolf Steinerlaan;Zutphen,12/19/2023 13:00,12/19/2023 13:15,65,11,1,0,0,1,3,0,JUMBO\wesselthoonen,12/20/2023 7:22,12057,12/19/2023,VEGRDCVERS,0,0,0
353008171,6489,Ambachtstraat;Brummen,12/19/2023 12:25,12/19/2023 14:50,20,12,0,0,0,10,2,0,JUMBO\wesselthoonen,12/20/2023 7:23,12511,12/19/2023,VEGRDCVERS,0,0,0
353008172,4636,Tegelpoort;Venlo,12/19/2023 11:25,12/19/2023 12:00,0,0,0,0,0,0,0,0,JUMBO\demivandeven,12/24/2023 14:11,12014,12/19/2023,VEGRDCVERS,0,0,0
353008173,5023,Hofvijver;Den Bosch,12/19/2023 11:26,12/19/2023 11:27,16,12,3,0,0,1,7,0,JUMBO\wesselthoonen,12/20/2023 7:59,12157,12/19/2023,VEGRDCVERS,0,0,0
353008174,4848,Rompertpassage;Den Bosch,12/19/2023 12:45,12/19/2023 12:45,15,16,1,0,0,12,7,0,JUMBO\wesselthoonen,12/20/2023 7:52,12168,12/19/2023,VEGRDCVERS,0,0,0
353008175,4665,Demeent;Groesbeek,12/19/2023 10:30,12/19/2023 10:40,20,13,1,0,0,10,2,0,JUMBO\wesselthoonen,12/19/2023 13:00,12169,12/19/2023,VEGRDCVERS,0,0,0
353008176,1003,de Koel;Pelt,12/19/2023 12:31,12/19/2023 12:31,31,5,0,0,0,0,0,0,JUMBO\wesselthoonen,12/20/2023 6:57,12088,12/19/2023,VEGRDCVERS,0,0,0
353008177,4882,Markt;Nuth,12/19/2023 10:42,12/19/2023 10:35,30,12,1,0,0,0,3,0,JUMBO\wesselthoonen,12/20/2023 8:09,12185,12/19/2023,VEGRDCVERS,0,0,0
353008178,6232,Ganzzeweide;Heerlen,12/19/2023 13:45,12/19/2023 14:26,20,15,0,0,0,10,3,0,JUMBO\wesselthoonen,12/20/2023 7:28,12219,12/19/2023,VEGRDCVERS,0,0,0
353008179,3076,Malvert;Nijmegen,12/19/2023 9:44,12/19/2023 10:20,16,8,1,0,0,1,2,0,JUMBO\wesselthoonen,12/19/2023 12:59,12011,12/19/2023,VEGRDCVERS,0,0,0
353008180,5112,Hatertseweg;Nijmegen,12/19/2023 12:03,12/19/2023 11:50,15,14,1,0,0,19,3,0,JUMBO\wesselthoonen,12/20/2023 8:04,12101,12/19/2023,VEGRDCVERS,0,0,0
353008181,6373,Lokerenpassage;Den Bosch,12/19/2023 10:52,12/19/2023 10:35,31,9,1,0,0,0,5,0,JUMBO\wesselthoonen,12/19/2023 13:00,12142,12/19/2023,VEGRDCVERS,0,0,0
353008182,5117,Schoolstraat;Reusel,12/19/2023 12:28,12/19/2023 11:30,0,0,0,0,0,0,0,0,JUMBO\wesselthoonen,12/20/2023 7:46,12123,12/19/2023,VEGRDCVERS,0,0,0
353008183,3775,Onze Lieve Vrouwenstraat;Kerkrade,12/19/2023 12:00,12/19/2023 12:15,20,12,1,0,0,0,4,0,JUMBO\wesselthoonen,12/20/2023 7:27,12046,12/19/2023,VEGRDCVERS,0,0,0
353008184,4728,Gindrapassage;Bladel,12/19/2023 13:00,12/19/2023 13:35,16,10,1,0,0,1,2,0,JUMBO\wesselthoonen,12/20/2023 7:36,12114,12/19/2023,VEGRDCVERS,0,0,2
